Date,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15
20170510,2.902695,1.974937,-3.075818,-0.8040401,-0.6619405,1.016761,-3.257925,0.6274027,2.671478,-0.1499657,-1.049157,1.50467,-2.708543,-1.22393,2.494169
20170511,2.837549,2.133208,-2.983024,-0.8209368,-0.6870669,0.7874565,-3.27323,0.6068207,2.597981,0.04282554,-1.074745,1.642078,-2.58608,-1.338886,2.4526
20170512,2.811544,2.314279,-2.876332,-0.8627439,-0.7247512,0.5336705,-3.295516,0.5875348,2.54758,0.2200098,-1.122795,1.795442,-2.473582,-1.448148,2.393012
20170513,2.818822,2.491066,-2.769088,-0.8886631,-0.7549547,0.2894752,-3.284819,0.5376207,2.516397,0.4191883,-1.17465,1.942613,-2.36727,-1.540077,2.314243
20170514,2.845465,2.679343,-2.645838,-0.9049369,-0.7913207,0.05764252,-3.27623,0.4607823,2.488744,0.6300083,-1.228281,2.084478,-2.245312,-1.588785,2.242955
20170515,2.882229,2.874388,-2.514677,-0.9242377,-0.8184386,-0.1660708,-3.269462,0.3910661,2.477192,0.8328144,-1.27499,2.211199,-2.120216,-1.626754,2.151726
20170516,2.923437,3.059269,-2.357484,-0.9535366,-0.8476136,-0.3850921,-3.244254,0.3151749,2.472723,1.024495,-1.336697,2.303271,-1.987886,-1.642166,2.070465
20170517,2.988611,3.225688,-2.184122,-0.9924703,-0.8573663,-0.5515039,-3.236586,0.2407581,2.472261,1.204812,-1.393775,2.384003,-1.848959,-1.658688,2.013652
20170518,3.078106,3.376562,-2.015577,-1.005914,-0.8986753,-0.6621661,-3.220026,0.1932956,2.514712,1.33612,-1.437159,2.444048,-1.683059,-1.667673,1.973058
20170519,3.196175,3.487633,-1.858219,-1.040571,-0.9139774,-0.7297564,-3.204632,0.1702111,2.553681,1.463714,-1.504721,2.480608,-1.498912,-1.688181,1.942178
20170520,3.340622,3.5586,-1.699941,-1.088691,-0.928283,-0.7577357,-3.173333,0.190015,2.590704,1.5406,-1.565839,2.512673,-1.31222,-1.739077,1.923701
20170521,3.506898,3.58719,-1.516356,-1.137843,-0.925161,-0.7344283,-3.130069,0.2220143,2.653894,1.594858,-1.615725,2.520252,-1.09391,-1.773049,1.926159
20170522,3.669841,3.597396,-1.361547,-1.164638,-0.9299674,-0.658951,-3.083757,0.2863251,2.714732,1.600497,-1.642581,2.509243,-0.8872772,-1.788436,1.899043
20170523,3.850314,3.579338,-1.227324,-1.176702,-0.9278045,-0.5392587,-3.039423,0.3860037,2.788179,1.555013,-1.661989,2.483929,-0.6796576,-1.823219,1.856434
20170524,4.007237,3.527684,-1.137347,-1.1818,-0.9011084,-0.4033236,-2.989551,0.5248843,2.844097,1.450612,-1.682603,2.438599,-0.4726977,-1.860866,1.780563
20170525,4.162494,3.451912,-1.083994,-1.172126,-0.8673875,-0.2389325,-2.925954,0.681227,2.90277,1.291735,-1.703196,2.383777,-0.2551562,-1.891508,1.669203
20170526,4.327745,3.37276,-1.045387,-1.151738,-0.8280104,-0.04982667,-2.864508,0.8601817,2.972683,1.113327,-1.709931,2.321589,-0.04418914,-1.920967,1.561785
20170527,4.467534,3.279862,-1.027533,-1.118409,-0.771983,0.1386313,-2.803259,1.010359,3.04144,0.9230505,-1.702159,2.263456,0.16424,-1.90893,1.448164
20170528,4.601506,3.182397,-1.022821,-1.09707,-0.6970688,0.3258086,-2.744533,1.174774,3.0954,0.7127647,-1.675202,2.215537,0.3592359,-1.855328,1.318541
20170529,4.742392,3.07622,-1.028466,-1.065384,-0.6004933,0.509267,-2.691354,1.305494,3.155541,0.4969618,-1.64301,2.143476,0.5410771,-1.766042,1.180027
20170530,4.888928,3.000862,-1.0266,-1.035011,-0.5170715,0.6957381,-2.628438,1.387915,3.219015,0.2824542,-1.599233,2.081176,0.7131146,-1.635288,1.053941
20170531,5.035563,2.945072,-1.00846,-1.018994,-0.4207005,0.8703288,-2.585119,1.461736,3.276143,0.09248155,-1.558712,2.014867,0.8786032,-1.514657,0.9356002
20170601,5.18785,2.904875,-0.9702177,-1.019471,-0.3330909,1.038612,-2.537183,1.481857,3.335196,-0.0620193,-1.512774,1.965012,1.040373,-1.380282,0.8395239
20170602,5.306316,2.866307,-0.9422472,-1.021347,-0.2365056,1.178038,-2.471058,1.496458,3.378982,-0.1936274,-1.464949,1.902629,1.188992,-1.27738,0.7601642
20170603,5.417136,2.823936,-0.9096785,-1.040105,-0.1278908,1.302673,-2.398845,1.499008,3.419863,-0.2782727,-1.418818,1.829998,1.351197,-1.189647,0.7004552
20170604,5.516758,2.768998,-0.8689881,-1.059709,-0.007996663,1.444278,-2.315277,1.497011,3.435836,-0.3397492,-1.374617,1.747821,1.496273,-1.11955,0.6530346
20170605,5.612702,2.704298,-0.8276481,-1.087744,0.1066609,1.602691,-2.221392,1.484112,3.448489,-0.335856,-1.334448,1.654058,1.637933,-1.058787,0.6230931
20170606,5.688939,2.63046,-0.7943608,-1.121502,0.2325959,1.764343,-2.119621,1.452944,3.451543,-0.3045098,-1.305098,1.544954,1.777171,-1.03857,0.6004817
20170607,5.765495,2.528396,-0.7896684,-1.172324,0.3686542,1.951918,-1.992233,1.379609,3.431063,-0.2499396,-1.272249,1.41677,1.915834,-0.9912888,0.5609424
20170608,5.832478,2.411695,-0.8106212,-1.20575,0.4937492,2.155505,-1.864353,1.31861,3.39001,-0.1733017,-1.237587,1.285228,2.058071,-0.9380773,0.5178379
20170609,5.924853,2.281031,-0.8750257,-1.246658,0.6254839,2.370255,-1.726823,1.266018,3.336889,-0.1012163,-1.19852,1.140301,2.18857,-0.9106157,0.4619215
20170610,6.043203,2.15302,-0.9513608,-1.281145,0.7632555,2.563009,-1.59464,1.232627,3.269061,-0.006852691,-1.187701,0.9638193,2.306401,-0.8738182,0.3941453
20170611,6.181808,2.017063,-1.056471,-1.327974,0.8883359,2.751123,-1.46223,1.236284,3.19013,0.08675843,-1.205659,0.7668085,2.405522,-0.8704119,0.3230369
20170612,6.336591,1.912889,-1.17276,-1.354526,0.9709709,2.910589,-1.337614,1.255083,3.097975,0.1686871,-1.243043,0.5708694,2.464644,-0.8762827,0.2516041
20170613,6.481874,1.806543,-1.315451,-1.342715,1.047839,3.047152,-1.242601,1.287948,2.985597,0.2470733,-1.279252,0.3858122,2.533216,-0.8724491,0.1696809
20170614,6.628354,1.720219,-1.479327,-1.298522,1.114298,3.142057,-1.167558,1.30593,2.881299,0.3218081,-1.342588,0.2269294,2.577464,-0.8210298,0.08440577
20170615,6.739944,1.669294,-1.639027,-1.222826,1.134728,3.200938,-1.104832,1.31827,2.774542,0.3674437,-1.417908,0.1206115,2.57356,-0.7450321,0.01691834
20170616,6.835442,1.635084,-1.803374,-1.132082,1.190277,3.186579,-1.062476,1.301413,2.675486,0.4525607,-1.529179,0.06108761,2.53906,-0.6210511,-0.07196262
20170617,6.9094,1.642874,-1.958972,-1.014134,1.246025,3.129814,-1.029627,1.249547,2.584331,0.5658152,-1.652604,0.07657026,2.480701,-0.4438943,-0.1488093
20170618,6.957162,1.658461,-2.097838,-0.864299,1.290916,3.0398,-0.9999087,1.1868,2.516396,0.6846674,-1.783704,0.1265333,2.369511,-0.251137,-0.2276631
20170619,6.996569,1.672401,-2.227126,-0.6920841,1.341495,2.930348,-0.9739913,1.105613,2.466253,0.8156921,-1.929742,0.2051762,2.206945,-0.0618796,-0.2961304
20170620,7.006701,1.694911,-2.344458,-0.5242143,1.419185,2.826176,-0.9576142,1.030826,2.428398,0.9703732,-2.096097,0.3005335,2.000744,0.1065732,-0.3663278
20170621,6.968387,1.697916,-2.444071,-0.3630286,1.510366,2.705704,-0.9351935,0.9452454,2.403932,1.132296,-2.264884,0.4065193,1.77309,0.2345977,-0.4290159
20170622,6.914536,1.684309,-2.528525,-0.2147806,1.631642,2.577533,-0.9142988,0.8541821,2.384493,1.300405,-2.429855,0.5233822,1.506722,0.2999286,-0.4954888
20170623,6.84909,1.658216,-2.628447,-0.06947169,1.767449,2.467682,-0.8926646,0.746649,2.364152,1.467786,-2.594419,0.6375793,1.19912,0.3269233,-0.5549609
20170624,6.775192,1.617115,-2.706221,0.0427348,1.898825,2.39288,-0.8837593,0.6174049,2.357427,1.629447,-2.735773,0.7400354,0.8901868,0.2989545,-0.6113153
20170625,6.681345,1.57782,-2.758233,0.1236892,2.024446,2.329385,-0.8600425,0.4915545,2.344727,1.77465,-2.874987,0.823769,0.5619956,0.2399092,-0.6574858
20170626,6.602092,1.519499,-2.790265,0.1681056,2.165262,2.302537,-0.8326149,0.3542818,2.340183,1.921047,-2.993602,0.8923571,0.2281936,0.1483346,-0.6725137
20170627,6.510535,1.45624,-2.791459,0.2016836,2.301864,2.306086,-0.8010796,0.2434422,2.33333,2.037245,-3.101789,0.931657,-0.104257,-0.01303023,-0.651817
20170628,6.4139,1.350569,-2.775528,0.2257486,2.429197,2.340134,-0.740032,0.1104134,2.31602,2.126877,-3.16984,0.9621056,-0.4129515,-0.1924662,-0.6221278
20170629,6.31145,1.25802,-2.73962,0.2217478,2.543627,2.369627,-0.6618456,0.001051742,2.297356,2.181577,-3.211589,0.9631692,-0.6949071,-0.4056632,-0.5922608
20170630,6.202234,1.177989,-2.699608,0.1789421,2.665689,2.416594,-0.5813965,-0.1204314,2.28108,2.207313,-3.217694,0.9573284,-0.9465199,-0.6291173,-0.5490046
20170701,6.07364,1.116953,-2.621201,0.1524197,2.752602,2.46565,-0.4897333,-0.2266506,2.276855,2.179661,-3.20296,0.9477146,-1.187525,-0.8317542,-0.4897422
20170702,5.943146,1.061677,-2.534081,0.1282541,2.823455,2.493525,-0.3905314,-0.3331495,2.254221,2.150053,-3.15853,0.9203122,-1.40971,-0.9857473,-0.445549
20170703,5.797892,1.025368,-2.459028,0.1057631,2.881335,2.501602,-0.2970137,-0.4438826,2.233665,2.098686,-3.083566,0.9415151,-1.585743,-1.10286,-0.4214183
20170704,5.614346,1.016421,-2.381804,0.09601742,2.92955,2.477161,-0.226136,-0.5410317,2.225097,2.023797,-3.003832,0.9848666,-1.73153,-1.166159,-0.3972369
20170705,5.453099,0.9956086,-2.276902,0.1073798,2.956342,2.429682,-0.1585253,-0.6158541,2.220535,1.944322,-2.915932,1.040136,-1.866129,-1.199441,-0.3727652
20170706,5.313342,0.9782581,-2.175579,0.1226281,2.980697,2.365653,-0.1102015,-0.6831795,2.215599,1.88009,-2.840118,1.112974,-1.980266,-1.177994,-0.3533937
20170707,5.199882,0.972194,-2.08549,0.1517088,2.987147,2.268385,-0.07021537,-0.7235129,2.215352,1.834196,-2.77396,1.200573,-2.095693,-1.140711,-0.3169958
20170708,5.11518,0.9439945,-2.011999,0.1685471,2.982271,2.158648,-0.02897285,-0.7440774,2.192469,1.79483,-2.709901,1.263331,-2.217077,-1.10858,-0.2791241
20170709,5.038469,0.9402565,-1.937918,0.1802428,2.955007,2.036518,0.01144837,-0.7394712,2.189903,1.773483,-2.645537,1.336244,-2.338372,-1.070653,-0.2226963
20170710,5.002861,0.9403199,-1.878985,0.2157491,2.895182,1.934361,0.05772896,-0.7465971,2.163403,1.789434,-2.557773,1.425299,-2.462122,-1.042252,-0.1578385
20170711,5.012281,0.9525262,-1.832151,0.2512466,2.808737,1.843339,0.1099833,-0.7436894,2.111727,1.78989,-2.463721,1.48715,-2.582449,-1.03983,-0.09253311
20170712,5.074385,0.9795356,-1.80276,0.2924237,2.722012,1.779656,0.1125932,-0.7452397,2.041847,1.797178,-2.369621,1.509437,-2.717034,-1.046387,-0.01033044
20170713,5.194887,0.9853737,-1.801912,0.3288865,2.626539,1.730374,0.116279,-0.7555926,1.934945,1.831217,-2.264696,1.525917,-2.861372,-1.073093,0.08329
20170714,5.345579,1.01499,-1.844572,0.3644109,2.550347,1.692885,0.1093688,-0.7677811,1.778608,1.870102,-2.150142,1.482227,-2.970869,-1.115568,0.2008242
20170715,5.539001,1.017819,-1.896173,0.3876842,2.433764,1.653719,0.1030043,-0.7453083,1.585248,1.901809,-2.044471,1.419612,-3.120118,-1.212126,0.3310276
20170716,5.72229,1.016254,-1.94378,0.3999269,2.311954,1.589167,0.0919823,-0.7092394,1.355726,1.92904,-1.934886,1.349953,-3.289152,-1.327185,0.4855506
20170717,5.888244,1.015917,-2.013579,0.3995478,2.208347,1.476574,0.09661752,-0.6630127,1.100251,1.946509,-1.840607,1.274047,-3.455155,-1.485278,0.6242048
20170718,6.023785,0.9827349,-2.10199,0.4043378,2.13237,1.330189,0.1131184,-0.6205606,0.8267757,1.957688,-1.757652,1.18973,-3.620756,-1.622801,0.7607349
20170719,6.114986,0.9623901,-2.166112,0.407078,2.072869,1.14799,0.13227,-0.5706427,0.5631764,1.978813,-1.688247,1.14511,-3.781409,-1.756904,0.9085281
20170720,6.167495,0.9339522,-2.246616,0.3865094,2.043164,0.9420885,0.1390489,-0.5381798,0.3086896,2.035479,-1.642835,1.109767,-3.922355,-1.855075,1.040395
20170721,6.200311,0.9145355,-2.328638,0.3759159,1.99422,0.7092755,0.1462131,-0.5188115,0.1004999,2.10201,-1.608741,1.125481,-4.055132,-1.933375,1.153112
20170722,6.190186,0.93097,-2.381778,0.3691323,1.960758,0.4669923,0.1325235,-0.5005839,-0.06810122,2.161319,-1.585046,1.179338,-4.138975,-1.998867,1.23931
20170723,6.104817,0.9711261,-2.440118,0.3774989,1.934138,0.2169082,0.1353866,-0.4912521,-0.1821238,2.211595,-1.569684,1.276212,-4.19532,-2.03376,1.284209
20170724,5.986688,0.9885541,-2.496178,0.3833798,1.923479,-0.01670557,0.1320564,-0.4744338,-0.2459335,2.287063,-1.540534,1.407584,-4.225796,-2.037981,1.291573
20170725,5.872145,1.028503,-2.547879,0.3789063,1.885773,-0.1943875,0.1193502,-0.4571729,-0.2292268,2.361793,-1.495263,1.586462,-4.235274,-2.049113,1.282478
20170726,5.776228,1.080129,-2.597998,0.3562299,1.872963,-0.3309597,0.1124609,-0.4459541,-0.1677571,2.438599,-1.413066,1.798274,-4.229651,-2.054246,1.231783
20170727,5.666085,1.118835,-2.624154,0.3445411,1.866347,-0.417031,0.1318819,-0.4426548,-0.05687568,2.512589,-1.289675,2.045536,-4.208869,-2.034423,1.138051
20170728,5.60448,1.131579,-2.628668,0.3573001,1.825309,-0.4419227,0.1644822,-0.4263539,0.09115938,2.579048,-1.114968,2.269803,-4.174572,-1.995258,1.019782
20170729,5.582192,1.156031,-2.621825,0.4044389,1.795745,-0.3912235,0.199542,-0.4117873,0.2731791,2.625983,-0.8982626,2.478731,-4.137115,-1.957834,0.9008073
20170730,5.601626,1.197589,-2.61065,0.4868756,1.727113,-0.2855246,0.2378324,-0.3807642,0.477989,2.628661,-0.6346115,2.67201,-4.086146,-1.910695,0.7902341
20170731,5.632349,1.215785,-2.570709,0.5775675,1.654112,-0.1285618,0.3165868,-0.3244296,0.6769682,2.622481,-0.3352036,2.847638,-4.047425,-1.875323,0.6738455
20170801,5.681641,1.231716,-2.512506,0.6720672,1.576826,0.04539559,0.4242619,-0.2648219,0.8549361,2.577641,0.01109943,2.988552,-4.022809,-1.884286,0.5781897
20170802,5.736096,1.253248,-2.424919,0.7837114,1.49166,0.23186,0.5477571,-0.2051896,1.010083,2.483683,0.3900236,3.090721,-4.016903,-1.917647,0.4912735
20170803,5.797916,1.246121,-2.331159,0.8869696,1.41154,0.3980065,0.6961545,-0.1413121,1.132937,2.351451,0.7772951,3.142174,-4.036857,-1.97745,0.3935605
20170804,5.849955,1.222412,-2.241709,0.9714716,1.336708,0.5214264,0.8487419,-0.07420103,1.244955,2.221326,1.151958,3.180226,-4.064527,-2.058209,0.2871094
20170805,5.899976,1.129272,-2.177582,1.029754,1.300399,0.5956421,1.007959,0.01852126,1.29797,2.061895,1.500628,3.166798,-4.124256,-2.159368,0.1506522
20170806,5.971152,1.0188,-2.108209,1.082137,1.26436,0.650367,1.162654,0.1153897,1.314269,1.865616,1.835319,3.114798,-4.215305,-2.270348,0.01173741
20170807,6.08726,0.9080828,-2.077399,1.12158,1.234709,0.6712511,1.282699,0.1849545,1.289263,1.680547,2.132218,3.065192,-4.33141,-2.374079,-0.1373663
20170808,6.200452,0.7943801,-2.036912,1.16515,1.204758,0.6502024,1.405762,0.2367265,1.229815,1.459166,2.37952,2.999314,-4.46349,-2.460815,-0.2948829
20170809,6.372019,0.6749034,-1.993301,1.184244,1.184045,0.6062773,1.502456,0.2303466,1.141689,1.225393,2.600593,2.926134,-4.618224,-2.517389,-0.4571675
20170810,6.529238,0.5055581,-1.960276,1.207044,1.192824,0.5531375,1.603649,0.1722395,0.9972407,0.9827297,2.797895,2.877115,-4.786419,-2.506083,-0.6083478
20170811,6.67428,0.342219,-1.918752,1.259389,1.193061,0.4999077,1.695194,0.1179782,0.8060744,0.7283556,2.948597,2.839538,-4.946008,-2.42315,-0.7377055
20170812,6.838745,0.1542161,-1.850999,1.315556,1.208102,0.4569699,1.784063,0.05509865,0.5873134,0.4770795,3.06696,2.810886,-5.098476,-2.27976,-0.8480604
20170813,6.994689,-0.03467797,-1.786967,1.385329,1.244317,0.4246242,1.865176,-0.03456851,0.3598337,0.2477067,3.161595,2.81049,-5.235212,-2.101184,-0.9234949
20170814,7.146537,-0.2059781,-1.720541,1.452046,1.290798,0.3802605,1.948605,-0.1245918,0.1322702,0.02513717,3.235322,2.795146,-5.357131,-1.915377,-0.985892
20170815,7.297116,-0.3798326,-1.644747,1.502534,1.349506,0.3400012,2.022878,-0.1926027,-0.08410125,-0.1745643,3.264616,2.761791,-5.470854,-1.736477,-1.020437
20170816,7.460098,-0.5537986,-1.540956,1.575946,1.399492,0.2959493,2.068782,-0.2424527,-0.282585,-0.3803872,3.26783,2.724539,-5.566146,-1.61653,-1.047746
20170817,7.606246,-0.7131019,-1.420691,1.676439,1.449016,0.2597575,2.123402,-0.2741762,-0.4682902,-0.5928721,3.262707,2.678638,-5.603661,-1.562955,-1.048229
20170818,7.672164,-0.8705469,-1.325351,1.76777,1.496574,0.2190547,2.186522,-0.2823212,-0.6266268,-0.7884231,3.251497,2.614871,-5.609145,-1.528332,-1.044845
20170819,7.747726,-1.026682,-1.2528,1.860012,1.528019,0.1777888,2.221632,-0.2945176,-0.7537205,-0.9765235,3.221669,2.527775,-5.579829,-1.51255,-1.050742
20170820,7.789372,-1.158778,-1.179618,1.961839,1.560613,0.130579,2.277193,-0.2986391,-0.8407966,-1.163569,3.187521,2.429699,-5.517607,-1.526243,-1.053573
20170821,7.812141,-1.273751,-1.11916,2.060687,1.581554,0.07448946,2.313046,-0.2982517,-0.9035942,-1.343054,3.149841,2.317762,-5.419101,-1.546852,-1.057265
20170822,7.807365,-1.350235,-1.087507,2.181263,1.586155,0.007074674,2.332795,-0.2863872,-0.9359891,-1.512168,3.123401,2.206894,-5.277895,-1.563043,-1.084145
20170823,7.78456,-1.404536,-1.080952,2.279403,1.605411,-0.06233404,2.335638,-0.2928331,-0.9564803,-1.654047,3.087424,2.076566,-5.103509,-1.581994,-1.126948
20170824,7.743269,-1.446648,-1.074347,2.381943,1.609444,-0.1350396,2.319698,-0.2981096,-0.9675682,-1.796396,3.045631,1.941319,-4.898536,-1.610181,-1.193774
20170825,7.706073,-1.454577,-1.05736,2.515919,1.589297,-0.1983209,2.272354,-0.2887082,-0.970488,-1.937153,2.994167,1.815995,-4.689511,-1.64528,-1.26298
20170826,7.684325,-1.432737,-1.057094,2.616044,1.588275,-0.2569999,2.202954,-0.2780445,-0.9616834,-2.054993,2.921796,1.685701,-4.450872,-1.676244,-1.347626
20170827,7.670067,-1.375975,-1.055654,2.71014,1.582543,-0.2907972,2.129494,-0.2677093,-0.9353874,-2.159641,2.829631,1.548686,-4.205487,-1.694243,-1.431991
20170828,7.654871,-1.302831,-1.048479,2.793692,1.570639,-0.3020256,2.06503,-0.2472261,-0.9136465,-2.249776,2.734369,1.418272,-3.959114,-1.702085,-1.508821
20170829,7.642853,-1.19392,-1.019554,2.871962,1.52458,-0.2863392,1.98891,-0.215275,-0.8666159,-2.32011,2.642727,1.313951,-3.68991,-1.707131,-1.562168
20170830,7.653842,-1.030364,-0.9804987,2.949904,1.454127,-0.2461,1.891143,-0.2012603,-0.8218403,-2.348397,2.56419,1.225899,-3.413719,-1.704068,-1.595306
20170831,7.681488,-0.8570643,-0.9455991,3.010479,1.382516,-0.1727435,1.791347,-0.2013735,-0.7794113,-2.354107,2.490587,1.143996,-3.135891,-1.667319,-1.632073
20170901,7.706632,-0.6636543,-0.9228161,3.072416,1.289216,-0.07612985,1.673877,-0.2156513,-0.7543806,-2.341288,2.414429,1.086754,-2.849496,-1.633275,-1.640455
20170902,7.717045,-0.4853755,-0.8788015,3.102443,1.217628,-0.0002114866,1.560091,-0.2562737,-0.7238431,-2.287593,2.344175,1.064734,-2.571608,-1.57592,-1.655316
20170903,7.721184,-0.3109356,-0.8406001,3.117726,1.143805,0.06985864,1.448088,-0.3013508,-0.6933171,-2.184999,2.277752,1.05481,-2.284848,-1.518815,-1.667716
20170904,7.678455,-0.1451515,-0.8221824,3.150564,1.0599,0.1423261,1.330074,-0.3701177,-0.6578806,-2.020505,2.238445,1.079579,-2.000362,-1.458136,-1.679408
20170905,7.60263,0.003723589,-0.8318031,3.186655,0.9587713,0.1855475,1.225512,-0.4397394,-0.6054919,-1.821519,2.220642,1.121313,-1.716489,-1.414993,-1.703394
20170906,7.53067,0.1281082,-0.859029,3.212943,0.877974,0.1870978,1.123517,-0.5442888,-0.5483189,-1.55637,2.190851,1.206813,-1.442744,-1.369071,-1.754256
20170907,7.468307,0.2232778,-0.8902215,3.22706,0.8339652,0.1589919,1.016323,-0.6624305,-0.4885265,-1.288177,2.138513,1.322736,-1.171371,-1.306605,-1.841414
20170908,7.387559,0.2979343,-0.9072067,3.257897,0.8019779,0.1053484,0.9025216,-0.7793977,-0.450134,-1.017572,2.084932,1.467429,-0.9045308,-1.228343,-1.948661
20170909,7.312459,0.3497818,-0.9518418,3.290795,0.7915862,0.02191434,0.7950193,-0.8909239,-0.4160392,-0.71228,2.03322,1.607528,-0.6444616,-1.100603,-2.082953
20170910,7.24627,0.3975052,-1.004443,3.315962,0.8087431,-0.08227006,0.6701238,-0.9746988,-0.3791223,-0.4115105,1.956591,1.751516,-0.3975203,-0.946704,-2.246275
20170911,7.229989,0.4542808,-1.047672,3.375046,0.8073035,-0.2024694,0.500947,-1.037357,-0.3588946,-0.1475732,1.849722,1.887827,-0.1748998,-0.7696409,-2.413047
20170912,7.245544,0.5306107,-1.1064,3.454453,0.8178971,-0.32013,0.319099,-1.06622,-0.3364612,0.08727918,1.739133,2.016935,0.04540866,-0.5745026,-2.572706
20170913,7.27363,0.6184874,-1.191892,3.540397,0.8296694,-0.4390123,0.118796,-1.050368,-0.3197065,0.2737945,1.614853,2.126656,0.2489716,-0.3767095,-2.724632
20170914,7.330463,0.7297398,-1.297575,3.637121,0.8439867,-0.5495489,-0.07564124,-1.011317,-0.3125823,0.4205164,1.491547,2.225977,0.4448507,-0.1763567,-2.863085
20170915,7.427451,0.8513042,-1.397826,3.756716,0.8549928,-0.6545339,-0.301922,-0.9535207,-0.3113445,0.5283658,1.338652,2.301125,0.6188776,0.03484068,-2.980333
20170916,7.526076,0.9678905,-1.505772,3.880242,0.8635577,-0.7720656,-0.533929,-0.8448239,-0.3291078,0.5908802,1.162847,2.335086,0.7567469,0.2090726,-3.078485
20170917,7.654636,1.100909,-1.601297,4.001262,0.8420332,-0.8716293,-0.7718997,-0.7009636,-0.3552077,0.6018833,0.9753132,2.363784,0.8655432,0.3565519,-3.16732
20170918,7.821638,1.241894,-1.698125,4.106483,0.8263604,-0.9512619,-0.9761913,-0.5368295,-0.3764171,0.5818397,0.7853336,2.374642,0.9316054,0.4533534,-3.241827
20170919,7.951178,1.369415,-1.756329,4.20575,0.7908504,-1.044879,-1.163493,-0.3860583,-0.4296704,0.5230376,0.5901867,2.373275,0.9748181,0.5281621,-3.294757
20170920,8.033642,1.446759,-1.809081,4.319401,0.7225269,-1.159119,-1.309927,-0.2424786,-0.5090391,0.4290053,0.3980445,2.38158,0.9848708,0.570641,-3.329779
20170921,8.091063,1.502025,-1.870028,4.407994,0.6830735,-1.271257,-1.429668,-0.115133,-0.6136273,0.3278911,0.1943032,2.410496,0.9803373,0.5765814,-3.347512
20170922,8.137571,1.515544,-1.918465,4.468145,0.662184,-1.396803,-1.523826,-0.01094267,-0.7448763,0.2206835,-0.01039908,2.452348,0.9670879,0.5713625,-3.370445
20170923,8.142426,1.51465,-1.932204,4.528222,0.6474252,-1.524363,-1.587141,0.04176212,-0.9035189,0.1192057,-0.1807313,2.522134,0.9297081,0.5560256,-3.38086
20170924,8.154589,1.487268,-1.940338,4.570922,0.6612976,-1.665941,-1.651959,0.05049627,-1.056533,0.03256816,-0.326755,2.60954,0.8770254,0.55972,-3.385715
20170925,8.157672,1.437513,-1.931701,4.590954,0.664926,-1.815775,-1.698691,0.01210191,-1.21651,-0.03224071,-0.4493791,2.709001,0.8405963,0.5699819,-3.393154
20170926,8.145737,1.379623,-1.902745,4.609198,0.6773962,-1.960782,-1.718218,-0.06039995,-1.385242,-0.09650312,-0.5532695,2.828929,0.8036181,0.6102775,-3.387006
20170927,8.116403,1.310583,-1.8656,4.637604,0.6989187,-2.102258,-1.728218,-0.1444064,-1.528626,-0.1597368,-0.6389698,2.953233,0.767962,0.6462051,-3.358208
20170928,8.095418,1.25431,-1.841336,4.651493,0.7409925,-2.230558,-1.725051,-0.2380123,-1.641285,-0.2196766,-0.7195676,3.076051,0.7458875,0.6145588,-3.320435
20170929,8.11522,1.222085,-1.80523,4.681368,0.7613369,-2.336152,-1.70033,-0.3601891,-1.70948,-0.2830649,-0.7898435,3.199158,0.7295785,0.5949174,-3.266948
20170930,8.15338,1.192604,-1.75292,4.728937,0.7645492,-2.440804,-1.665796,-0.4803473,-1.744792,-0.3614943,-0.8499281,3.292396,0.7079828,0.5261703,-3.219523
20171001,8.21104,1.131729,-1.698549,4.771864,0.7979251,-2.564722,-1.645617,-0.5886586,-1.755424,-0.399209,-0.9219698,3.347977,0.6818058,0.4674926,-3.173898
20171002,8.28835,1.073321,-1.666097,4.80552,0.859633,-2.684074,-1.645813,-0.6788782,-1.742277,-0.4236631,-0.9939983,3.358587,0.6468608,0.3863654,-3.119003
20171003,8.423565,0.9868817,-1.664626,4.804613,0.9708639,-2.795462,-1.656871,-0.748269,-1.703623,-0.418493,-1.096032,3.295511,0.6340404,0.3073752,-3.080442
20171004,8.567851,0.8511075,-1.687665,4.776769,1.111382,-2.919734,-1.696654,-0.7856337,-1.66368,-0.4083411,-1.22006,3.172218,0.6101564,0.2303106,-3.045678
20171005,8.745646,0.7104769,-1.721166,4.74075,1.251349,-3.03213,-1.739809,-0.7951623,-1.650339,-0.3879004,-1.338913,3.006006,0.5951085,0.1394833,-2.998371
20171006,8.954759,0.557241,-1.776742,4.693697,1.398257,-3.156609,-1.795258,-0.7993634,-1.639665,-0.3558865,-1.48205,2.790309,0.5917115,0.04408562,-2.949645
20171007,9.148523,0.4113445,-1.840281,4.627595,1.54261,-3.278988,-1.852708,-0.7822859,-1.65443,-0.3094077,-1.623801,2.554408,0.5928979,-0.01870948,-2.893026
20171008,9.326452,0.2884541,-1.91361,4.557891,1.661592,-3.394533,-1.928237,-0.7474408,-1.680259,-0.2707796,-1.765515,2.321765,0.602195,-0.07937295,-2.81115
20171009,9.470175,0.1792888,-1.990815,4.508284,1.746742,-3.490452,-2.000915,-0.6919649,-1.729338,-0.244473,-1.883656,2.116942,0.6249813,-0.1392307,-2.708482
